DeviceType,SerialNo,EnergyUsage,Interval,LoggedAt
SmartLighting,DEVICE-9988,3069,15,02/15/2022 00:45:00
SmartLighting,DEVICE-9988,3082,15,02/15/2022 01:00:00
SmartLighting,DEVICE-9988,3106,15,02/15/2022 01:15:00
SmartLighting,DEVICE-9988,3346,15,02/15/2022 01:30:00
SmartLighting,DEVICE-9988,3160,15,02/15/2022 01:45:00
SmartLighting,DEVICE-9988,3242,15,02/15/2022 02:00:00
SmartLighting,DEVICE-9988,3264,15,02/15/2022 02:15:00
SmartLighting,DEVICE-9988,3083,15,02/15/2022 02:30:00
SmartLighting,DEVICE-9988,3311,15,02/15/2022 02:45:00
SmartLighting,DEVICE-9988,3210,15,02/15/2022 03:00:00
SmartLighting,DEVICE-9988,3299,15,02/15/2022 03:15:00
SmartLighting,DEVICE-9988,3200,15,02/15/2022 03:30:00
SmartLighting,DEVICE-9988,3112,15,02/15/2022 03:45:00
SmartLighting,DEVICE-9988,3263,15,02/15/2022 04:00:00
SmartLighting,DEVICE-9988,3330,15,02/15/2022 04:15:00
SmartLighting,DEVICE-9988,3291,15,02/15/2022 04:30:00
SmartLighting,DEVICE-9988,3023,15,02/15/2022 04:45:00
SmartLighting,DEVICE-9988,3183,15,02/15/2022 05:00:00
SmartLighting,DEVICE-9988,3153,15,02/15/2022 05:15:00
SmartLighting,DEVICE-9988,3216,15,02/15/2022 05:30:00
SmartLighting,DEVICE-9988,3174,15,02/15/2022 05:45:00
SmartLighting,DEVICE-9988,3422,15,02/15/2022 06:00:00
SmartLighting,DEVICE-9988,3455,15,02/15/2022 06:15:00
SmartLighting,DEVICE-9988,3252,15,02/15/2022 06:30:00
SmartLighting,DEVICE-9988,3152,15,02/15/2022 06:45:00
SmartLighting,DEVICE-9988,3229,15,02/15/2022 07:00:00
SmartLighting,DEVICE-9988,3034,15,02/15/2022 07:15:00
SmartLighting,DEVICE-9988,3101,15,02/15/2022 07:30:00
SmartLighting,DEVICE-9988,3043,15,02/15/2022 07:45:00
SmartLighting,DEVICE-9988,3221,15,02/15/2022 08:00:00
SmartLighting,DEVICE-9988,3287,15,02/15/2022 08:15:00
SmartLighting,DEVICE-9988,3038,15,02/15/2022 08:30:00
SmartLighting,DEVICE-9988,3239,15,02/15/2022 08:45:00
SmartLighting,DEVICE-9988,5190,15,02/15/2022 09:00:00
SmartLighting,DEVICE-9988,5147,15,02/15/2022 09:15:00
SmartLighting,DEVICE-9988,5265,15,02/15/2022 09:30:00
SmartLighting,DEVICE-9988,5310,15,02/15/2022 09:45:00
SmartLighting,DEVICE-9988,5423,15,02/15/2022 10:00:00
SmartLighting,DEVICE-9988,5170,15,02/15/2022 10:15:00
SmartLighting,DEVICE-9988,5163,15,02/15/2022 10:30:00
SmartLighting,DEVICE-9988,5460,15,02/15/2022 10:45:00
SmartLighting,DEVICE-9988,5232,15,02/15/2022 11:00:00
SmartLighting,DEVICE-9988,5418,15,02/15/2022 11:15:00
SmartLighting,DEVICE-9988,5041,15,02/15/2022 11:30:00
SmartLighting,DEVICE-9988,5050,15,02/15/2022 11:45:00
SmartLighting,DEVICE-9988,5242,15,02/15/2022 12:00:00
SmartLighting,DEVICE-9988,5045,15,02/15/2022 12:15:00
SmartLighting,DEVICE-9988,5175,15,02/15/2022 12:30:00
SmartLighting,DEVICE-9988,5321,15,02/15/2022 12:45:00
SmartLighting,DEVICE-9988,5022,15,02/15/2022 13:00:00
SmartLighting,DEVICE-9988,5259,15,02/15/2022 13:15:00
SmartLighting,DEVICE-9988,5310,15,02/15/2022 13:30:00
SmartLighting,DEVICE-9988,5329,15,02/15/2022 13:45:00
SmartLighting,DEVICE-9988,5246,15,02/15/2022 14:00:00
SmartLighting,DEVICE-9988,5215,15,02/15/2022 14:15:00
SmartLighting,DEVICE-9988,5003,15,02/15/2022 14:30:00
SmartLighting,DEVICE-9988,5352,15,02/15/2022 14:45:00
SmartLighting,DEVICE-9988,5251,15,02/15/2022 15:00:00
SmartLighting,DEVICE-9988,5150,15,02/15/2022 15:15:00
SmartLighting,DEVICE-9988,5171,15,02/15/2022 15:30:00
SmartLighting,DEVICE-9988,5347,15,02/15/2022 15:45:00
SmartLighting,DEVICE-9988,5345,15,02/15/2022 16:00:00
SmartLighting,DEVICE-9988,5292,15,02/15/2022 16:15:00
SmartLighting,DEVICE-9988,5214,15,02/15/2022 16:30:00
SmartLighting,DEVICE-9988,5084,15,02/15/2022 16:45:00
SmartLighting,DEVICE-9988,5185,15,02/15/2022 17:00:00
SmartLighting,DEVICE-9988,5307,15,02/15/2022 17:15:00
SmartLighting,DEVICE-9988,5124,15,02/15/2022 17:30:00
SmartLighting,DEVICE-9988,5285,15,02/15/2022 17:45:00
SmartLighting,DEVICE-9988,5122,15,02/15/2022 18:00:00
SmartLighting,DEVICE-9988,5494,15,02/15/2022 18:15:00
SmartLighting,DEVICE-9988,5230,15,02/15/2022 18:30:00
SmartLighting,DEVICE-9988,5209,15,02/15/2022 18:45:00
SmartLighting,DEVICE-9988,3195,15,02/15/2022 19:00:00
SmartLighting,DEVICE-9988,3367,15,02/15/2022 19:15:00
SmartLighting,DEVICE-9988,3360,15,02/15/2022 19:30:00
SmartLighting,DEVICE-9988,3460,15,02/15/2022 19:45:00
SmartLighting,DEVICE-9988,3444,15,02/15/2022 20:00:00
SmartLighting,DEVICE-9988,3020,15,02/15/2022 20:15:00
SmartLighting,DEVICE-9988,3344,15,02/15/2022 20:30:00
SmartLighting,DEVICE-9988,3259,15,02/15/2022 20:45:00
SmartLighting,DEVICE-9988,3173,15,02/15/2022 21:00:00
SmartLighting,DEVICE-9988,3075,15,02/15/2022 21:15:00
SmartLighting,DEVICE-9988,3094,15,02/15/2022 21:30:00
SmartLighting,DEVICE-9988,3091,15,02/15/2022 21:45:00
SmartLighting,DEVICE-9988,3229,15,02/15/2022 22:00:00
SmartLighting,DEVICE-9988,3310,15,02/15/2022 22:15:00
SmartLighting,DEVICE-9988,3312,15,02/15/2022 22:30:00
SmartLighting,DEVICE-9988,3301,15,02/15/2022 22:45:00
SmartLighting,DEVICE-9988,3065,15,02/15/2022 23:00:00
SmartLighting,DEVICE-9988,3011,15,02/15/2022 23:15:00
SmartLighting,DEVICE-9988,3162,15,02/15/2022 23:30:00
SmartLighting,DEVICE-9988,3394,15,02/15/2022 23:45:00
SmartLighting,DEVICE-9988,3258,15,02/16/2022 00:00:00
SmartLighting,DEVICE-9988,3001,15,02/16/2022 00:15:00
SmartLighting,DEVICE-9988,3193,15,02/16/2022 00:30:00
SmartLighting,DEVICE-9988,3373,15,02/16/2022 00:45:00
SmartLighting,DEVICE-9988,3299,15,02/16/2022 01:00:00
SmartLighting,DEVICE-9988,3451,15,02/16/2022 01:15:00
SmartLighting,DEVICE-9988,3416,15,02/16/2022 01:30:00
SmartLighting,DEVICE-9988,3139,15,02/16/2022 01:45:00
SmartLighting,DEVICE-9988,3254,15,02/16/2022 02:00:00
SmartLighting,DEVICE-9988,3233,15,02/16/2022 02:15:00
SmartLighting,DEVICE-9988,3122,15,02/16/2022 02:30:00
SmartLighting,DEVICE-9988,3293,15,02/16/2022 02:45:00
SmartLighting,DEVICE-9988,3036,15,02/16/2022 03:00:00
SmartLighting,DEVICE-9988,3431,15,02/16/2022 03:15:00
SmartLighting,DEVICE-9988,3424,15,02/16/2022 03:30:00
SmartLighting,DEVICE-9988,3221,15,02/16/2022 03:45:00
SmartLighting,DEVICE-9988,3476,15,02/16/2022 04:00:00
SmartLighting,DEVICE-9988,3091,15,02/16/2022 04:15:00
SmartLighting,DEVICE-9988,3186,15,02/16/2022 04:30:00
SmartLighting,DEVICE-9988,3095,15,02/16/2022 04:45:00
SmartLighting,DEVICE-9988,3485,15,02/16/2022 05:00:00
SmartLighting,DEVICE-9988,3126,15,02/16/2022 05:15:00
SmartLighting,DEVICE-9988,3422,15,02/16/2022 05:30:00
SmartLighting,DEVICE-9988,3071,15,02/16/2022 05:45:00
SmartLighting,DEVICE-9988,3212,15,02/16/2022 06:00:00
SmartLighting,DEVICE-9988,3030,15,02/16/2022 06:15:00
SmartLighting,DEVICE-9988,3467,15,02/16/2022 06:30:00
SmartLighting,DEVICE-9988,3048,15,02/16/2022 06:45:00
SmartLighting,DEVICE-9988,3384,15,02/16/2022 07:00:00
SmartLighting,DEVICE-9988,3338,15,02/16/2022 07:15:00
SmartLighting,DEVICE-9988,3469,15,02/16/2022 07:30:00
SmartLighting,DEVICE-9988,3399,15,02/16/2022 07:45:00
SmartLighting,DEVICE-9988,3016,15,02/16/2022 08:00:00
SmartLighting,DEVICE-9988,3131,15,02/16/2022 08:15:00
SmartLighting,DEVICE-9988,3263,15,02/16/2022 08:30:00
SmartLighting,DEVICE-9988,3189,15,02/16/2022 08:45:00
SmartLighting,DEVICE-9988,5260,15,02/16/2022 09:00:00
SmartLighting,DEVICE-9988,5304,15,02/16/2022 09:15:00
SmartLighting,DEVICE-9988,5463,15,02/16/2022 09:30:00
SmartLighting,DEVICE-9988,5077,15,02/16/2022 09:45:00
SmartLighting,DEVICE-9988,5359,15,02/16/2022 10:00:00
SmartLighting,DEVICE-9988,5432,15,02/16/2022 10:15:00
SmartLighting,DEVICE-9988,5252,15,02/16/2022 10:30:00
SmartLighting,DEVICE-9988,5057,15,02/16/2022 10:45:00
SmartLighting,DEVICE-9988,5107,15,02/16/2022 11:00:00
SmartLighting,DEVICE-9988,5000,15,02/16/2022 11:15:00
SmartLighting,DEVICE-9988,5326,15,02/16/2022 11:30:00
SmartLighting,DEVICE-9988,5300,15,02/16/2022 11:45:00
SmartLighting,DEVICE-9988,5397,15,02/16/2022 12:00:00
SmartLighting,DEVICE-9988,5283,15,02/16/2022 12:15:00
SmartLighting,DEVICE-9988,5349,15,02/16/2022 12:30:00
SmartLighting,DEVICE-9988,5368,15,02/16/2022 12:45:00
SmartLighting,DEVICE-9988,5173,15,02/16/2022 13:00:00
SmartLighting,DEVICE-9988,5183,15,02/16/2022 13:15:00
SmartLighting,DEVICE-9988,5353,15,02/16/2022 13:30:00
SmartLighting,DEVICE-9988,5302,15,02/16/2022 13:45:00
SmartLighting,DEVICE-9988,5012,15,02/16/2022 14:00:00
SmartLighting,DEVICE-9988,5484,15,02/16/2022 14:15:00
SmartLighting,DEVICE-9988,5494,15,02/16/2022 14:30:00
SmartLighting,DEVICE-9988,5253,15,02/16/2022 14:45:00
SmartLighting,DEVICE-9988,5253,15,02/16/2022 15:00:00
SmartLighting,DEVICE-9988,5487,15,02/16/2022 15:15:00
SmartLighting,DEVICE-9988,5493,15,02/16/2022 15:30:00
SmartLighting,DEVICE-9988,5106,15,02/16/2022 15:45:00
SmartLighting,DEVICE-9988,5259,15,02/16/2022 16:00:00
SmartLighting,DEVICE-9988,5180,15,02/16/2022 16:15:00
SmartLighting,DEVICE-9988,5372,15,02/16/2022 16:30:00
SmartLighting,DEVICE-9988,5156,15,02/16/2022 16:45:00
SmartLighting,DEVICE-9988,5097,15,02/16/2022 17:00:00
SmartLighting,DEVICE-9988,5403,15,02/16/2022 17:15:00
SmartLighting,DEVICE-9988,5179,15,02/16/2022 17:30:00
SmartLighting,DEVICE-9988,5146,15,02/16/2022 17:45:00
SmartLighting,DEVICE-9988,5300,15,02/16/2022 18:00:00
SmartLighting,DEVICE-9988,5067,15,02/16/2022 18:15:00
SmartLighting,DEVICE-9988,5126,15,02/16/2022 18:30:00
SmartLighting,DEVICE-9988,5029,15,02/16/2022 18:45:00
SmartLighting,DEVICE-9988,3288,15,02/16/2022 19:00:00
SmartLighting,DEVICE-9988,3092,15,02/16/2022 19:15:00
SmartLighting,DEVICE-9988,3131,15,02/16/2022 19:30:00
SmartLighting,DEVICE-9988,3025,15,02/16/2022 19:45:00
SmartLighting,DEVICE-9988,3289,15,02/16/2022 20:00:00
SmartLighting,DEVICE-9988,3160,15,02/16/2022 20:15:00
SmartLighting,DEVICE-9988,3227,15,02/16/2022 20:30:00
SmartLighting,DEVICE-9988,3313,15,02/16/2022 20:45:00
SmartLighting,DEVICE-9988,3105,15,02/16/2022 21:00:00
SmartLighting,DEVICE-9988,3010,15,02/16/2022 21:15:00
SmartLighting,DEVICE-9988,3126,15,02/16/2022 21:30:00
SmartLighting,DEVICE-9988,3211,15,02/16/2022 21:45:00
SmartLighting,DEVICE-9988,3280,15,02/16/2022 22:00:00
SmartLighting,DEVICE-9988,3267,15,02/16/2022 22:15:00
SmartLighting,DEVICE-9988,3058,15,02/16/2022 22:30:00
SmartLighting,DEVICE-9988,3119,15,02/16/2022 22:45:00
SmartLighting,DEVICE-9988,3090,15,02/16/2022 23:00:00
SmartLighting,DEVICE-9988,3394,15,02/16/2022 23:15:00
SmartLighting,DEVICE-9988,3386,15,02/16/2022 23:30:00
SmartLighting,DEVICE-9988,3191,15,02/16/2022 23:45:00
SmartLighting,DEVICE-9988,3287,15,02/17/2022 00:00:00
SmartLighting,DEVICE-9988,3145,15,02/17/2022 00:15:00
SmartLighting,DEVICE-9988,3491,15,02/17/2022 00:30:00
SmartLighting,DEVICE-9988,3233,15,02/17/2022 00:45:00
SmartLighting,DEVICE-9988,3189,15,02/17/2022 01:00:00
SmartLighting,DEVICE-9988,3482,15,02/17/2022 01:15:00
SmartLighting,DEVICE-9988,3229,15,02/17/2022 01:30:00
SmartLighting,DEVICE-9988,3037,15,02/17/2022 01:45:00
SmartLighting,DEVICE-9988,3479,15,02/17/2022 02:00:00
SmartLighting,DEVICE-9988,3294,15,02/17/2022 02:15:00
SmartLighting,DEVICE-9988,3172,15,02/17/2022 02:30:00
SmartLighting,DEVICE-9988,3393,15,02/17/2022 02:45:00
SmartLighting,DEVICE-9988,3248,15,02/17/2022 03:00:00
SmartLighting,DEVICE-9988,3021,15,02/17/2022 03:15:00
SmartLighting,DEVICE-9988,3286,15,02/17/2022 03:30:00
SmartLighting,DEVICE-9988,3195,15,02/17/2022 03:45:00
SmartLighting,DEVICE-9988,3026,15,02/17/2022 04:00:00
SmartLighting,DEVICE-9988,3044,15,02/17/2022 04:15:00
SmartLighting,DEVICE-9988,3150,15,02/17/2022 04:30:00
SmartLighting,DEVICE-9988,3428,15,02/17/2022 04:45:00
SmartLighting,DEVICE-9988,3057,15,02/17/2022 05:00:00
SmartLighting,DEVICE-9988,3265,15,02/17/2022 05:15:00
SmartLighting,DEVICE-9988,3172,15,02/17/2022 05:30:00
SmartLighting,DEVICE-9988,3092,15,02/17/2022 05:45:00
SmartLighting,DEVICE-9988,3064,15,02/17/2022 06:00:00
SmartLighting,DEVICE-9988,3216,15,02/17/2022 06:15:00
SmartLighting,DEVICE-9988,3259,15,02/17/2022 06:30:00
SmartLighting,DEVICE-9988,3377,15,02/17/2022 06:45:00
SmartLighting,DEVICE-9988,3426,15,02/17/2022 07:00:00
SmartLighting,DEVICE-9988,3353,15,02/17/2022 07:15:00
SmartLighting,DEVICE-9988,3165,15,02/17/2022 07:30:00
SmartLighting,DEVICE-9988,3041,15,02/17/2022 07:45:00
SmartLighting,DEVICE-9988,3028,15,02/17/2022 08:00:00
SmartLighting,DEVICE-9988,3403,15,02/17/2022 08:15:00
SmartLighting,DEVICE-9988,3110,15,02/17/2022 08:30:00
SmartLighting,DEVICE-9988,3273,15,02/17/2022 08:45:00
SmartLighting,DEVICE-9988,5192,15,02/17/2022 09:00:00
SmartLighting,DEVICE-9988,5458,15,02/17/2022 09:15:00
SmartLighting,DEVICE-9988,5114,15,02/17/2022 09:30:00
SmartLighting,DEVICE-9988,5415,15,02/17/2022 09:45:00
SmartLighting,DEVICE-9988,5165,15,02/17/2022 10:00:00
SmartLighting,DEVICE-9988,5142,15,02/17/2022 10:15:00
SmartLighting,DEVICE-9988,5364,15,02/17/2022 10:30:00
SmartLighting,DEVICE-9988,5154,15,02/17/2022 10:45:00
SmartLighting,DEVICE-9988,5275,15,02/17/2022 11:00:00
SmartLighting,DEVICE-9988,5298,15,02/17/2022 11:15:00
SmartLighting,DEVICE-9988,5049,15,02/17/2022 11:30:00
SmartLighting,DEVICE-9988,5339,15,02/17/2022 11:45:00
SmartLighting,DEVICE-9988,5130,15,02/17/2022 12:00:00
SmartLighting,DEVICE-9988,5081,15,02/17/2022 12:15:00
SmartLighting,DEVICE-9988,5170,15,02/17/2022 12:30:00
SmartLighting,DEVICE-9988,5076,15,02/17/2022 12:45:00
SmartLighting,DEVICE-9988,5168,15,02/17/2022 13:00:00
SmartLighting,DEVICE-9988,5431,15,02/17/2022 13:15:00
SmartLighting,DEVICE-9988,5243,15,02/17/2022 13:30:00
SmartLighting,DEVICE-9988,5403,15,02/17/2022 13:45:00
SmartLighting,DEVICE-9988,5493,15,02/17/2022 14:00:00
SmartLighting,DEVICE-9988,5361,15,02/17/2022 14:15:00
SmartLighting,DEVICE-9988,5181,15,02/17/2022 14:30:00
SmartLighting,DEVICE-9988,5267,15,02/17/2022 14:45:00
SmartLighting,DEVICE-9988,5495,15,02/17/2022 15:00:00
SmartLighting,DEVICE-9988,5129,15,02/17/2022 15:15:00
SmartLighting,DEVICE-9988,5154,15,02/17/2022 15:30:00
SmartLighting,DEVICE-9988,5397,15,02/17/2022 15:45:00
SmartLighting,DEVICE-9988,5353,15,02/17/2022 16:00:00
SmartLighting,DEVICE-9988,5382,15,02/17/2022 16:15:00
SmartLighting,DEVICE-9988,5194,15,02/17/2022 16:30:00
SmartLighting,DEVICE-9988,5069,15,02/17/2022 16:45:00
SmartLighting,DEVICE-9988,5035,15,02/17/2022 17:00:00
SmartLighting,DEVICE-9988,5285,15,02/17/2022 17:15:00
SmartLighting,DEVICE-9988,5465,15,02/17/2022 17:30:00
SmartLighting,DEVICE-9988,5041,15,02/17/2022 17:45:00
SmartLighting,DEVICE-9988,5222,15,02/17/2022 18:00:00
SmartLighting,DEVICE-9988,5265,15,02/17/2022 18:15:00
SmartLighting,DEVICE-9988,5279,15,02/17/2022 18:30:00
SmartLighting,DEVICE-9988,5216,15,02/17/2022 18:45:00
SmartLighting,DEVICE-9988,3050,15,02/17/2022 19:00:00
SmartLighting,DEVICE-9988,3043,15,02/17/2022 19:15:00
SmartLighting,DEVICE-9988,3244,15,02/17/2022 19:30:00
SmartLighting,DEVICE-9988,3034,15,02/17/2022 19:45:00
SmartLighting,DEVICE-9988,3477,15,02/17/2022 20:00:00
SmartLighting,DEVICE-9988,3280,15,02/17/2022 20:15:00
SmartLighting,DEVICE-9988,3203,15,02/17/2022 20:30:00
SmartLighting,DEVICE-9988,3357,15,02/17/2022 20:45:00
SmartLighting,DEVICE-9988,3303,15,02/17/2022 21:00:00
SmartLighting,DEVICE-9988,3086,15,02/17/2022 21:15:00
SmartLighting,DEVICE-9988,3270,15,02/17/2022 21:30:00
SmartLighting,DEVICE-9988,3272,15,02/17/2022 21:45:00
SmartLighting,DEVICE-9988,3431,15,02/17/2022 22:00:00
SmartLighting,DEVICE-9988,3115,15,02/17/2022 22:15:00
SmartLighting,DEVICE-9988,3345,15,02/17/2022 22:30:00
SmartLighting,DEVICE-9988,3220,15,02/17/2022 22:45:00
SmartLighting,DEVICE-9988,3176,15,02/17/2022 23:00:00
SmartLighting,DEVICE-9988,3056,15,02/17/2022 23:15:00
SmartLighting,DEVICE-9988,3208,15,02/17/2022 23:30:00
SmartLighting,DEVICE-9988,3075,15,02/17/2022 23:45:00
SmartLighting,DEVICE-9988,3319,15,02/18/2022 00:00:00
SmartLighting,DEVICE-9988,3214,15,02/18/2022 00:15:00
SmartLighting,DEVICE-9988,3302,15,02/18/2022 00:30:00
SmartLighting,DEVICE-9988,3276,15,02/18/2022 00:45:00
SmartLighting,DEVICE-9988,3260,15,02/18/2022 01:00:00
SmartLighting,DEVICE-9988,3025,15,02/18/2022 01:15:00
SmartLighting,DEVICE-9988,3027,15,02/18/2022 01:30:00
SmartLighting,DEVICE-9988,3493,15,02/18/2022 01:45:00
SmartLighting,DEVICE-9988,3421,15,02/18/2022 02:00:00
SmartLighting,DEVICE-9988,3162,15,02/18/2022 02:15:00
SmartLighting,DEVICE-9988,3191,15,02/18/2022 02:30:00
SmartLighting,DEVICE-9988,3377,15,02/18/2022 02:45:00
SmartLighting,DEVICE-9988,3387,15,02/18/2022 03:00:00
SmartLighting,DEVICE-9988,3390,15,02/18/2022 03:15:00
SmartLighting,DEVICE-9988,3473,15,02/18/2022 03:30:00
SmartLighting,DEVICE-9988,3403,15,02/18/2022 03:45:00
SmartLighting,DEVICE-9988,3235,15,02/18/2022 04:00:00
SmartLighting,DEVICE-9988,3380,15,02/18/2022 04:15:00
SmartLighting,DEVICE-9988,3166,15,02/18/2022 04:30:00
SmartLighting,DEVICE-9988,3259,15,02/18/2022 04:45:00
SmartLighting,DEVICE-9988,3062,15,02/18/2022 05:00:00
SmartLighting,DEVICE-9988,3367,15,02/18/2022 05:15:00
SmartLighting,DEVICE-9988,3161,15,02/18/2022 05:30:00
SmartLighting,DEVICE-9988,3344,15,02/18/2022 05:45:00
SmartLighting,DEVICE-9988,3191,15,02/18/2022 06:00:00
SmartLighting,DEVICE-9988,3240,15,02/18/2022 06:15:00
SmartLighting,DEVICE-9988,3331,15,02/18/2022 06:30:00
SmartLighting,DEVICE-9988,3065,15,02/18/2022 06:45:00
SmartLighting,DEVICE-9988,3321,15,02/18/2022 07:00:00
SmartLighting,DEVICE-9988,3053,15,02/18/2022 07:15:00
SmartLighting,DEVICE-9988,3408,15,02/18/2022 07:30:00
SmartLighting,DEVICE-9988,3283,15,02/18/2022 07:45:00
SmartLighting,DEVICE-9988,3210,15,02/18/2022 08:00:00
SmartLighting,DEVICE-9988,3445,15,02/18/2022 08:15:00
SmartLighting,DEVICE-9988,3340,15,02/18/2022 08:30:00
SmartLighting,DEVICE-9988,3140,15,02/18/2022 08:45:00
SmartLighting,DEVICE-9988,5065,15,02/18/2022 09:00:00
SmartLighting,DEVICE-9988,5481,15,02/18/2022 09:15:00
SmartLighting,DEVICE-9988,5004,15,02/18/2022 09:30:00
SmartLighting,DEVICE-9988,5366,15,02/18/2022 09:45:00
SmartLighting,DEVICE-9988,5311,15,02/18/2022 10:00:00
SmartLighting,DEVICE-9988,5331,15,02/18/2022 10:15:00
SmartLighting,DEVICE-9988,5073,15,02/18/2022 10:30:00
SmartLighting,DEVICE-9988,5496,15,02/18/2022 10:45:00
SmartLighting,DEVICE-9988,5237,15,02/18/2022 11:00:00
SmartLighting,DEVICE-9988,5420,15,02/18/2022 11:15:00
SmartLighting,DEVICE-9988,5332,15,02/18/2022 11:30:00
SmartLighting,DEVICE-9988,5273,15,02/18/2022 11:45:00
SmartLighting,DEVICE-9988,5343,15,02/18/2022 12:00:00
SmartLighting,DEVICE-9988,5402,15,02/18/2022 12:15:00
SmartLighting,DEVICE-9988,5233,15,02/18/2022 12:30:00
SmartLighting,DEVICE-9988,5087,15,02/18/2022 12:45:00
SmartLighting,DEVICE-9988,5407,15,02/18/2022 13:00:00
SmartLighting,DEVICE-9988,5184,15,02/18/2022 13:15:00
SmartLighting,DEVICE-9988,5217,15,02/18/2022 13:30:00
SmartLighting,DEVICE-9988,5112,15,02/18/2022 13:45:00
SmartLighting,DEVICE-9988,5036,15,02/18/2022 14:00:00
SmartLighting,DEVICE-9988,5078,15,02/18/2022 14:15:00
SmartLighting,DEVICE-9988,5470,15,02/18/2022 14:30:00
SmartLighting,DEVICE-9988,5393,15,02/18/2022 14:45:00
SmartLighting,DEVICE-9988,5080,15,02/18/2022 15:00:00
SmartLighting,DEVICE-9988,5493,15,02/18/2022 15:15:00
SmartLighting,DEVICE-9988,5126,15,02/18/2022 15:30:00
SmartLighting,DEVICE-9988,5379,15,02/18/2022 15:45:00
SmartLighting,DEVICE-9988,5375,15,02/18/2022 16:00:00
SmartLighting,DEVICE-9988,5464,15,02/18/2022 16:15:00
SmartLighting,DEVICE-9988,5494,15,02/18/2022 16:30:00
SmartLighting,DEVICE-9988,5069,15,02/18/2022 16:45:00
SmartLighting,DEVICE-9988,5362,15,02/18/2022 17:00:00
SmartLighting,DEVICE-9988,5243,15,02/18/2022 17:15:00
SmartLighting,DEVICE-9988,5352,15,02/18/2022 17:30:00
SmartLighting,DEVICE-9988,5086,15,02/18/2022 17:45:00
SmartLighting,DEVICE-9988,5308,15,02/18/2022 18:00:00
SmartLighting,DEVICE-9988,5261,15,02/18/2022 18:15:00
SmartLighting,DEVICE-9988,5178,15,02/18/2022 18:30:00
SmartLighting,DEVICE-9988,5330,15,02/18/2022 18:45:00
SmartLighting,DEVICE-9988,3464,15,02/18/2022 19:00:00
SmartLighting,DEVICE-9988,3080,15,02/18/2022 19:15:00
SmartLighting,DEVICE-9988,3003,15,02/18/2022 19:30:00
SmartLighting,DEVICE-9988,3028,15,02/18/2022 19:45:00
SmartLighting,DEVICE-9988,3165,15,02/18/2022 20:00:00
SmartLighting,DEVICE-9988,3413,15,02/18/2022 20:15:00
SmartLighting,DEVICE-9988,3269,15,02/18/2022 20:30:00
SmartLighting,DEVICE-9988,3227,15,02/18/2022 20:45:00
SmartLighting,DEVICE-9988,3455,15,02/18/2022 21:00:00
SmartLighting,DEVICE-9988,3429,15,02/18/2022 21:15:00
SmartLighting,DEVICE-9988,3077,15,02/18/2022 21:30:00
SmartLighting,DEVICE-9988,3006,15,02/18/2022 21:45:00
SmartLighting,DEVICE-9988,3470,15,02/18/2022 22:00:00
SmartLighting,DEVICE-9988,3474,15,02/18/2022 22:15:00
SmartLighting,DEVICE-9988,3346,15,02/18/2022 22:30:00
SmartLighting,DEVICE-9988,3457,15,02/18/2022 22:45:00
SmartLighting,DEVICE-9988,3496,15,02/18/2022 23:00:00
SmartLighting,DEVICE-9988,3394,15,02/18/2022 23:15:00
SmartLighting,DEVICE-9988,3147,15,02/18/2022 23:30:00
SmartLighting,DEVICE-9988,3205,15,02/18/2022 23:45:00
SmartLighting,DEVICE-9988,3046,15,02/19/2022 00:00:00
SmartLighting,DEVICE-9988,3215,15,02/19/2022 00:15:00
SmartLighting,DEVICE-9988,3001,15,02/19/2022 00:30:00
SmartLighting,DEVICE-9988,3126,15,02/19/2022 00:45:00
SmartLighting,DEVICE-9988,3469,15,02/19/2022 01:00:00
SmartLighting,DEVICE-9988,3168,15,02/19/2022 01:15:00
SmartLighting,DEVICE-9988,3353,15,02/19/2022 01:30:00
SmartLighting,DEVICE-9988,3323,15,02/19/2022 01:45:00
SmartLighting,DEVICE-9988,3097,15,02/19/2022 02:00:00
SmartLighting,DEVICE-9988,3398,15,02/19/2022 02:15:00
SmartLighting,DEVICE-9988,3046,15,02/19/2022 02:30:00
SmartLighting,DEVICE-9988,3258,15,02/19/2022 02:45:00
SmartLighting,DEVICE-9988,3402,15,02/19/2022 03:00:00
SmartLighting,DEVICE-9988,3357,15,02/19/2022 03:15:00
SmartLighting,DEVICE-9988,3156,15,02/19/2022 03:30:00
SmartLighting,DEVICE-9988,3104,15,02/19/2022 03:45:00
SmartLighting,DEVICE-9988,3271,15,02/19/2022 04:00:00
SmartLighting,DEVICE-9988,3364,15,02/19/2022 04:15:00
SmartLighting,DEVICE-9988,3211,15,02/19/2022 04:30:00
SmartLighting,DEVICE-9988,3438,15,02/19/2022 04:45:00
SmartLighting,DEVICE-9988,3065,15,02/19/2022 05:00:00
SmartLighting,DEVICE-9988,3465,15,02/19/2022 05:15:00
SmartLighting,DEVICE-9988,3153,15,02/19/2022 05:30:00
SmartLighting,DEVICE-9988,3214,15,02/19/2022 05:45:00
SmartLighting,DEVICE-9988,3489,15,02/19/2022 06:00:00
SmartLighting,DEVICE-9988,3481,15,02/19/2022 06:15:00
SmartLighting,DEVICE-9988,3346,15,02/19/2022 06:30:00
SmartLighting,DEVICE-9988,3321,15,02/19/2022 06:45:00
